,date,country_1,country_2,country_3,country_4,countries,organization,claim,source,source_url,fact_check_url,fact_check_lang,final_rating,explanation,category,countries_list,source_domain,resolved_url,resolved_domain,datetime,claim_p
6257,5/18/2020,Bolivia,,,,Bolivia,Bolivia Verifica,The prolonged use of masks can cause hypoxia.,Facebook ,http://archive.li/cZKBd,https://boliviaverifica.bo/el-uso-prolongado-de-barbijo-no-produce-hipoxia/,Spanish,false,There are is scientific evidence to support this statement.,,['Bolivia'],archive.li,https://www.facebook.com/1637645179806793/posts/2533742896863679/,facebook.com,2020-05-18,"['prolonged', 'use', 'masks', 'cause', 'hypoxia']"
6096,5/19/2020,Spain,Italy,,,Spain,Maldita.es,"A chain that circulates through WhatsApp that says that the coronavirus is not a virus, ""as we have been led to believe"", but is ""a bacterium, amplified by 5G electromagnetic radiation that also produces inflammation and hypoxia"".",Whatsapp,Unavaliable,https://maldita.es/malditobulo/2020/05/19/coronavirus-bacteria-5g-autopsias-italia/,Spanish,false,"It is a hoax. The disease is not caused by bacteria, and there is no evidence linking the coronavirus to 5G technology. Furthermore, clinical trials have already shown that the disease is related to thrombosis, and the World Health Organization (WHO) has not suggested banning autopsies on patients infected with coronavirus.",conspiracy theory,['Spain'],N/A,Unavaliable,N/A,2020-05-19,"['chain', 'circulates', 'whatsapp', 'says', 'coronavirus', 'virus', 'led', 'believe', 'bacterium', 'amplified', 'electromagnetic', 'radiation', 'produces', 'inflammation', 'hypoxia']"
6885,5/20/2020,Philippines,,,,Philippines,Rappler,Wearing a face mask for a prolonged period of time causes hypoxia and/or hypercapnia.,Several Facebook pages and accounts,Unavaliable,https://www.rappler.com/newsbreak/fact-check/263009-prolonged-use-face-mask-causes-hypoxia-hypercapnia,English,false,Using face masks does not cause hypoxia nor excessive carbon dioxide intake. The World Health Organization (WHO) Philippines said there is no evidence that using face masks for a prolonged period of time causes any adverse effect on the brain or heart function.,other,['Philippines'],N/A,Unavaliable,N/A,2020-05-20,"['wearing', 'face', 'mask', 'prolonged', 'period', 'time', 'causes', 'hypoxia', 'hypercapnia']"
6259,5/21/2020,Spain,,,,Spain,Newtral.es,The prolonged use of masks can cause hypoxia.,Facebook and WhatsApp,Unavaliable,https://www.newtral.es/el-uso-de-mascarillas-no-produce-hipoxia/20200521/,Spanish,false,"Masks retain particles, not gases. Therefore, masks do allow oxygen and carbon dioxide to pass through.",other,['Spain'],N/A,Unavaliable,N/A,2020-05-21,"['prolonged', 'use', 'masks', 'cause', 'hypoxia']"
6150,5/21/2020,Spain,,,,Spain,Newtral.es,The use of masks produces hypoxia.,WhatsApp chain,Unavaliable,https://www.newtral.es/el-uso-de-mascarillas-no-produce-hipoxia/20200521/,Spanish,false,"Masks retain particles, not gases. Therefore masks do allow oxygen and carbon dioxide to pass through. Hypoxia is generally caused by lung diseases.",other,['Spain'],N/A,Unavaliable,N/A,2020-05-21,"['use', 'masks', 'produces', 'hypoxia']"
6244,5/23/2020,Philippines,,,,Philippines,VERA Files,Prolonged use of face masks causes hypoxia.,Several FB users,https://www.facebook.com/suzi.azores/posts/10221585904252300,https://verafiles.org/articles/vera-files-fact-check-prolonged-mask-use-does-not-cause-hypo,English,false,"""The use of face masks does not cause hypoxia nor excessive intake of carbon dioxide. Masks are designed to allow proper breathing and oxygenation,"" WHO Philippines told VERA Files. Public health experts have also debunked the claim in fact check articles by several fact checking organizations across five continents.",other,['Philippines'],facebook.com,https://www.facebook.com/suzi.azores/posts/10221585904252300,facebook.com,2020-05-23,"['prolonged', 'use', 'face', 'masks', 'causes', 'hypoxia']"
6492,5/27/2020,Spain,,,,Spain,EFE Verifica,Masks cause hypoxia or oxygen deficiency and also poisoning by inhalation of CO2.,"WhatsApp, Facebook",Unavaliable,https://www.efe.com/efe/espana/efeverifica/el-uso-de-mascarillas-no-provoca-deficit-oxigeno-o-intoxicacion-con-co2/50001435-4256788,Spanish,false,"The masks can produce a sensation of difficulty when breathing, but they normally allow the entry of oxygen and the elimination of carbon dioxide.",cures,['Spain'],N/A,Unavaliable,N/A,2020-05-27,"['masks', 'cause', 'hypoxia', 'oxygen', 'deficiency', 'poisoning', 'inhalation', 'co2']"
6708,6/1/2020,Mexico,,,,Mexico,Verificado,The use of masks for COVID-19 causes hypoxia.,Whatsapp,Unavaliable,https://verificado.com.mx/falso-que-el-uso-de-mascarillas-pueda-producir-hipoxia/,Spanish,false,"Edgar González Barreno, academic coordinator of the Community Medicine Program at the Rafael Landívar University and master in Public Health and Epidemiology interviewed by Fáctica, assured that a mask could not generate hypoxia in a person.",causes,['Mexico'],N/A,Unavaliable,N/A,2020-06-01,"['use', 'masks', 'covid', 'causes', 'hypoxia']"
6713,6/2/2020,India,,,,India,Vishvas News,"Italy did not follow WHO protocol and did an autopsy on a corpse that died from COVID-19 and realised that coronavirus is actually not a virus but a bacterium which gets amplified with 5G electromagnetic radiation that also produces inflammation and hypoxia, and multiple other claims.",Facebook,https://www.facebook.com/manoj.goenka/posts/10215722235919999,https://www.vishvasnews.com/health/fact-check-claims-made-in-this-viral-message-about-coronavirus-in-italy-are-not-true/,Hindi,false,"Vishvas news contacted Italian journalists, fact checkers and doctors to conclude that the claims about coronavirus recoveries in Italy are false. Claim that coronavirus is actually a bacteria and can be treated with antibiotics is false.",conspiracy theory,['India'],facebook.com,https://www.facebook.com/manoj.goenka/posts/10215722235919999,facebook.com,2020-06-02,"['italy', 'follow', 'protocol', 'autopsy', 'corpse', 'died', 'covid', 'realised', 'coronavirus', 'actually', 'virus', 'bacterium', 'gets', 'amplified', 'electromagnetic', 'radiation', 'produces', 'inflammation', 'hypoxia', 'multiple', 'claims']"
6721,6/4/2020,Argentina,Spain,Venezuela,Bolivia,"Argentina, Spain, Venezuela, Bolivia",Chequeado,The use or abuse of the mask produces hypercapnia or hypoxia.,Facebook,https://drive.google.com/file/d/15nJRKGdLOItEnfU-0hvAg72x98RgKnBU/view?usp=sharing,https://chequeado.com/verificacionfb/es-falso-que-el-uso-o-abuso-de-la-mascarilla-produzca-hipercapnia-o-hipoxia/,Spanish,false,"The tissues of the masks or chinstraps allow gases to pass, including oxygen and CO2. There is no scientific study that indicates that the use of masks can cause hypoxia.",other,"['Argentina', 'Spain', 'Venezuela', 'Bolivia']",google.com,https://drive.google.com/file/d/15nJRKGdLOItEnfU-0hvAg72x98RgKnBU/view?usp=sharing,google.com,2020-06-04,"['use', 'abuse', 'mask', 'produces', 'hypercapnia', 'hypoxia']"
6998,6/12/2020,Spain,,,,Spain,Maldita.es,"A Facebook post that says that masks incubate cancer and that the risks of using them are hypoxia (lack of oxygen in the body) and hypercapnia (excess carbon dioxide), which could ""cause poisoning in the flow blood, as well as physical and mental disorders.""",Facebook,Unavaliable,https://maldita.es/malditaciencia/2020/06/12/afirmaciones-falsas-mascarillas-cancer/,Spanish,false,"Using a mask does not cause hypoxia or hypercapnia in healthy people, so it is not the origin of any other pathology.",conspiracy theory,['Spain'],N/A,Unavaliable,N/A,2020-06-12,"['facebook', 'post', 'says', 'masks', 'incubate', 'cancer', 'risks', 'hypoxia', 'lack', 'oxygen', 'body', 'hypercapnia', 'excess', 'carbon', 'dioxide', 'cause', 'poisoning', 'flow', 'blood', 'physical', 'mental', 'disorders']"
