,date,country_1,country_2,country_3,country_4,countries,organization,claim,source,source_url,fact_check_url,fact_check_lang,final_rating,explanation,category,countries_list,source_domain,resolved_url,resolved_domain,datetime,claim_p
2851,3/28/20,France,,,,France,CheckNews,"A viral post claiming there is a French state scandal about chloroquine, with 20 different claims.","Faceboo, Whatsapp, email",https://www.facebook.com/photo.php?fbid=10220007493411209&set=a.4843761625464&type=3&theater,https://www.liberation.fr/checknews/2020/03/28/le-vrai-du-faux-de-ce-message-viral-sur-la-chloroquine-raoult-et-agnes-buzyn_1783133,French,mostly false,Most of the claims are false or out of context.,other,['France'],facebook.com,https://www.facebook.com/photo.php?fbid=10220007493411209&set=a.4843761625464&type=3&theater,facebook.com,3/28/20,"['viral', 'post', 'claiming', 'french', 'state', 'scandal', 'chloroquine', 'different', 'claims']"
2933,3/30/20,Brazil,,,,Brazil,Aos Fatos,The brazilian Health Surveillance Agency approved chloroquine/hydroxychloroquine as a treatment for COVID-19.,Facebook,https://www.facebook.com/photo.php?fbid=2942417769185678&set=a.346761422084672&type=3,https://aosfatos.org/noticias/cloroquina-so-foi-liberada-para-pacientes-internados-com-covid-19-posts-omitem-informacoes/,Portuguese,partly false,"Unlike what publications on social networks suggest, the release of chloroquine for the treatment of COVID-19 did not occur unrestrictedly. Nor did the guarantee come from Anvisa (Brazil's National Health Surveillance Agency). In fact, an information note from the Brazilian Ministry of Health published on March 27 authorized the use of the drug and indicated its dosage only for hospitalized patients in serious condition. In other words, the standard of the ministry does not allow the drug to be sold in pharmacies or prescribed by doctors for any treatment against the disease resulting from the new coronavirus.",other,['Brazil'],facebook.com,https://www.facebook.com/photo.php?fbid=2942417769185678&set=a.346761422084672&type=3,facebook.com,3/30/20,"['brazilian', 'health', 'surveillance', 'agency', 'approved', 'chloroquine', 'hydroxychloroquine', 'treatment', 'covid']"
2945,3/30/20,France,,,,France,AFP,"French professor Didier Raoult, big defender of chloroquine treatment, insulted ex-European MP Daniel Cohn-Bendit, after Cohn-Bendit criticized his scientific work.",Twitter parodic account of Didier Raoult,https://perma.cc/73Z4-DD7G,https://factuel.afp.com/non-didier-raoult-na-pas-insulte-daniel-cohn-bendit-dans-un-tweet,French,FALSE,Professor Didier Raoult denied having insulted Cohn-Bendit on his real Twitter account.,other,['France'],perma.cc,https://twitter.com/Raoultdidierof/status/1244577300940816387,twitter.com,3/30/20,"['french', 'professor', 'didier', 'raoult', 'big', 'defender', 'chloroquine', 'treatment', 'insulted', 'european', 'daniel', 'cohn', 'bendit', 'cohn', 'bendit', 'criticized', 'scientific', 'work']"
3008,3/30/20,France,,,,France,CheckNews,French champion of chloroquine Didier Raoult is supposed to have said not to use Bill Gates' vaccines.,Facebook,https://www.facebook.com/photo.php?fbid=3543606912381022&set=a.138702276204853&type=3,https://www.liberation.fr/checknews/2020/03/30/non-didier-raoult-n-a-pas-appele-les-africains-a-ne-pas-prendre-le-vaccin-de-bill-gates-contre-le-co_1783559,French,FALSE,Raoult's team denies he made such a statement.,conspiracy theory,['France'],facebook.com,https://www.facebook.com/photo.php?fbid=3543606912381022&set=a.138702276204853&type=3,facebook.com,3/30/20,"['french', 'champion', 'chloroquine', 'didier', 'raoult', 'supposed', 'said', 'use', 'gates', 'vaccines']"
3172,4/1/20,Brazil,,,,Brazil,Agência Lupa,"João Doria, governor of São Paulo, forbade doctors to give chloroquine to COVID-19 patients.",Facebook,https://www.facebook.com/photo.php?fbid=693363614753184&set=a.444144219675126&type=3,https://piaui.folha.uol.com.br/lupa/2020/04/01/verificamos-doria-cloroquina-coronavirus/,Portuguese,FALSE,"Authorization for medical use in Brazil is not under state jurisdiction, but federal jurisdiction. Doctors are allowed to prescribe chloroquine for patients with severe cases of COVID-19 in Brazil since March 27. It is not different in São Paulo.",symptoms,['Brazil'],facebook.com,https://www.facebook.com/photo.php?fbid=693363614753184&set=a.444144219675126&type=3,facebook.com,4/1/20,"['joão', 'doria', 'governor', 'são', 'paulo', 'forbade', 'doctors', 'chloroquine', 'covid', 'patients']"
3531,4/5/20,United States,,,,United States,Washington Post Fact-Checker,President Trump has repeatedly touted the anti-malarial medications hydroxychloroquine and chloroquine as the much-needed solution to COVID-19,news conference,https://factba.se/transcript/donald-trump-press-conference-coronavirus-briefing-april-5-2020,https://www.washingtonpost.com/politics/2020/04/13/how-false-hope-spread-about-hydroxychloroquine-its-consequences/,English,FALSE,"Trump’s incorrect comments on the drugs and his role in advocating for their use, based on minimal and flimsy evidence, sets a bad example. His advocacy for this unproven treatment provides potentially false hope and has led to shortages for people who rely on the drugs. ",authorities,['United States'],factba.se,https://factba.se/transcript/donald-trump-press-conference-coronavirus-briefing-april-5-2020,factba.se,4/5/20,"['president', 'trump', 'repeatedly', 'touted', 'anti', 'malarial', 'medications', 'hydroxychloroquine', 'chloroquine', 'needed', 'solution', 'covid']"
5134,4/6/20,United States,Russia,Kazakhstan,,"United States, Russia, Kazakhstan",Factcheck.kz,Chloroquine is an effective remedy for coronavirus;,Donald Trump,https://www.nytimes.com/2020/04/06/us/politics/coronavirus-trump-malaria-drug.html,https://factcheck.kz/health/effektiven-li-xloroxin-v-lechenii-covid-19-protivorechivye-vyvody-i-spekulyacii-politikov/,Russian,FALSE,"The effectiveness of chloroquine and hydroxychloroquine has not yet been scientifically proven, their use is based on some preliminary studies with small samples and is associated with the lack of drugs of proven effectiveness in the treatment of COVID-19.",cures,"['United States', 'Russia', 'Kazakhstan']",nytimes.com,https://www.nytimes.com/2020/04/06/us/politics/coronavirus-trump-malaria-drug.html,nytimes.com,4/6/20,"['chloroquine', 'effective', 'remedy', 'coronavirus']"
3849,4/9/20,Brazil,,,,Brazil,Estadão Verifica,"A man named Antonio Carlos, aged 67, was treated in Hospital Unimed-Rio and healed with chloroquine treatment.",Twitter,Unavaliable,https://politica.estadao.com.br/blogs/estadao-verifica/hospital-nega-que-tenha-tratado-primo-antonio-carlos-com-cloroquina/,Portuguese,FALSE,The quoted hospital never had a patient with those caracteristics.,other,['Brazil'],N/A,Unavaliable,N/A,4/9/20,"['man', 'named', 'antonio', 'carlos', 'aged', 'treated', 'hospital', 'unimed', 'rio', 'healed', 'chloroquine', 'treatment']"
3822,4/9/20,Brazil,,,,Brazil,Agência Lupa,"A man called Antonio Carlos, 67 years old, has just been cured of COVID-19 by using chloroquine. He was released from Unimed Hospital, in Rio de Janeiro (Brazil).",Twitter,https://webcache.googleusercontent.com/search?q=cache:VOPINx3AMIIJ:https://twitter.com/marcelloneves72/status/1247695775334875136+&cd=1&hl=pt-PT&ct=clnk&gl=br,https://piaui.folha.uol.com.br/lupa/2020/04/09/verificamos-tuite-cura-primo-antonio-carlos-cloroquina-hospital-rio/,Portuguese,FALSE,"Unimed stated that no 67-year-old man named Antonio Carlos had been admitted on its hospital with COVID-19. Several different Twitter profiles published the exact same message, which leads fact-checkers to believe this was a coordinated action run by automated profiles (bots).",,['Brazil'],googleusercontent.com,https://webcache.googleusercontent.com/search?q=cache:VOPINx3AMIIJ:https://twitter.com/marcelloneves72/status/1247695775334875136+&cd=1&hl=pt-PT&ct=clnk&gl=br,googleusercontent.com,4/9/20,"['man', 'called', 'antonio', 'carlos', 'years', 'old', 'cured', 'covid', 'chloroquine', 'released', 'unimed', 'hospital', 'rio', 'janeiro', 'brazil']"
3924,4/10/20,Australia,,,,Australia,AAP FactCheck,Instagram posts marketing Cinchona bark powder as the substance from which the drug chloroquine is made and  suggesting the powder as a potential protection or cure for COVID-19.,Instagram,https://www.instagram.com/p/B-w22FvhhuC/,https://www.aap.com.au/instagrams-covid-19-chloroquine-merchants-are-barking-up-the-wrong-tree/,English,FALSE,"Based on the evidence, AAP FactCheck found the claims in the post to be false. Chloroquine and hydroxychloroquine are synthetic analogues of quinine and chloroquine is not made from cinchona bark. The claim that “many people recovered” from COVID-19 after receiving chloroquine is also not accurate.",,['Australia'],instagram.com,https://www.instagram.com/p/B-w22FvhhuC/,instagram.com,4/10/20,"['instagram', 'posts', 'marketing', 'cinchona', 'bark', 'powder', 'substance', 'drug', 'chloroquine', 'suggesting', 'powder', 'potential', 'protection', 'cure', 'covid']"
4056,4/13/20,Brazil,,,,Brazil,Agência Lupa,The FDA now approved the use of chloroquine to all COVID-19 patients in the United States.,Facebook,https://www.facebook.com/TodosPorUmBrasilLivre/photos/a.1681201962189079/2267129810262955/?type=3&__xts__%5B0%5D=68.ARDViztWMX8fziZwzFoEWAeND5--5-5y13iRLsifWlluUlFc83U_CqkRfxu9zna0gLp58kw7_qgh-N5Rb4W3Lz41cYqZ09mQ1py-AH4HE5rL0cX_79Z2vWV9WTpnfMVSI2fM1q5ILUcFIffxEoOPKD072QuW2blaccsHSnm_bPOPHCn-ooMYBRH-1Uq6BcXLIFjB4cPa49fWg2P2VjL2DOurq6hcchlFxNqDgB2qcgmkz3xd0n2l5J2tb1PbAvjLqLvK8KiXwP3HKLXi5uGiKe-4f65qjxFRLjX-b9vcjYjR5vzreQke8NjVxlSaBJU1yBXIZgYm&__tn__=-R,https://piaui.folha.uol.com.br/lupa/2020/04/13/verificamos-fda-liberou-hidroxicloroquina-todos-pacientes-covid-19/,Portuguese,FALSE,"The FDA only approved the emergency use of chloroquine and hidroxichloroquine for COVID-19 treatment, still in March. This does not mean that the use of these drugs is scientifically proven to be effective against the disease.",cures,['Brazil'],facebook.com,https://www.facebook.com/TodosPorUmBrasilLivre/photos/a.1681201962189079/2267129810262955/?type=3&__xts__%5B0%5D=68.ARDViztWMX8fziZwzFoEWAeND5--5-5y13iRLsifWlluUlFc83U_CqkRfxu9zna0gLp58kw7_qgh-N5Rb4W3Lz41cYqZ09mQ1py-AH4HE5rL0cX_79Z2vWV9WTpnfMVSI2fM1q5ILUcFIffxEoOPKD072QuW2blaccsHSnm_bPOPHCn-ooMYBRH-1Uq6BcXLIFjB4cPa49fWg2P2VjL2DOurq6hcchlFxNqDgB2qcgmkz3xd0n2l5J2tb1PbAvjLqLvK8KiXwP3HKLXi5uGiKe-4f65qjxFRLjX-b9vcjYjR5vzreQke8NjVxlSaBJU1yBXIZgYm&__tn__=-R,facebook.com,4/13/20,"['fda', 'approved', 'use', 'chloroquine', 'covid', 'patients', 'united', 'states']"
4219,4/15/20,Brazil,,,,Brazil,Agência Lupa,"Rita Wilson, Tom Hanks' wife, stated in an interview at CBS that ""she wouldn't be alive if not for chloroquine"".","Notícia Brasil Online, website",https://noticiabrasilonline.com/mulher-do-ator-tom-hanks-diz-na-cbs-que-so-se-salvou-porque-usou-cloroquina/amp/?fbclid=IwAR0iOL5ntabBb-JaAHFKcUIWzHWR6dC7nFjqWqc3jdsNkx2pT20U_v90Lcg,https://piaui.folha.uol.com.br/lupa/2020/04/15/verificamos-atriz-americana-cloroquina/,Portuguese,FALSE,"She said the exact opposite. In an interview at CBS, Rita Wilson said she was treated with chloroquine for COVID-19, but was not sure if it helped her at all. Also, she said the medication had severe side effects on her.",cures,['Brazil'],noticiabrasilonline.com,https://noticiabrasilonline.com/mulher-do-ator-tom-hanks-diz-na-cbs-que-so-se-salvou-porque-usou-cloroquina/amp/?fbclid=IwAR0iOL5ntabBb-JaAHFKcUIWzHWR6dC7nFjqWqc3jdsNkx2pT20U_v90Lcg,noticiabrasilonline.com,4/15/20,"['rita', 'wilson', 'tom', 'hanks', 'wife', 'stated', 'interview', 'cbs', 'wouldn', 'alive', 'chloroquine']"
