,date,country_1,country_2,country_3,country_4,countries,organization,claim,source,source_url,fact_check_url,fact_check_lang,final_rating,explanation,category,countries_list,source_domain,resolved_url,resolved_domain,datetime,claim_p
6591,5/17/20,Russia,Kazakhstan,Ukraine,Belarus,"Russia, Kazakhstan, Ukraine, Belarus",Factcheck.kz,The coronavirus causes thrombosis and is to be treated with aspirin.,Blogs,https://al3101961.livejournal.com/5407965.html,https://factcheck.kz/claim-checking/verdict/pravda-li-chto-koronavirus-vyzyvaet-tromboz-i-ego-lechat-aspirinom/,Russian,FALSE,Aspirin is one of the non-steroidal anti-inflammatory drugs for which there are currently no proven advantages or disadvantages for patients with Covid-19. That is taking aspirin at best is pointless to fight the virus,cures,"['Russia', 'Kazakhstan', 'Ukraine', 'Belarus']",livejournal.com,https://al3101961.livejournal.com/5407965.html,livejournal.com,5/17/20,"['coronavirus', 'causes', 'thrombosis', 'treated', 'aspirin']"
6849,5/23/20,Kenya,,,,Kenya,PesaCheck,Aspirin cures COVID-19.,Facebook,https://archive.vn/LfBpC,https://pesacheck.org/false-there-is-no-evidence-that-aspirin-cures-covid-19-1911839c4a68,English,FALSE,WHO says that there is no treatment or cure for COVID-19 at the moment.,cures,['Kenya'],archive.vn,https://www.facebook.com/groups/642237375851621/permalink/3815696521839008/,facebook.com,5/23/20,"['aspirin', 'cures', 'covid']"
6612,5/24/20,Philippines,,,,Philippines,Rappler,"COVID-19, the disease caused by the novel coronavirus, is a form of bacteria that can be cured by aspirin.",Several Facebook users,Unavaliable,https://www.rappler.com/newsbreak/fact-check/262115-covid-19-bacteria-can-be-cured-aspirin,English,FALSE,There is scientific consensus that COVID-19 is caused by a virus that belongs to the coronavirus family. Both the WHO and the Ministry of Health of Italy say there is no specific treatment or registered cure for COVID-19 to date.,cures,['Philippines'],N/A,Unavaliable,N/A,5/24/20,"['covid', 'disease', 'caused', 'novel', 'coronavirus', 'form', 'bacteria', 'cured', 'aspirin']"
6449,5/25/20,United States,,,,United States,FactCheck.org,COVID-19 is a bacterium that is easily treated with aspirin or a coagulant.,Facebook post,https://www.facebook.com/760575171007507/posts/1042084916189863,https://www.factcheck.org/2020/05/covid-19-isnt-caused-by-bacteria/,English,FALSE,"The novel coronavirus is a newly a newly recognized strain in the family of viruses known as coronaviruses, which includes the viruses that cause the common cold as well as more severe diseases.",cures,['United States'],facebook.com,https://www.facebook.com/760575171007507/posts/1042084916189863,facebook.com,5/25/20,"['covid', 'bacterium', 'easily', 'treated', 'aspirin', 'coagulant']"
6728,5/25/20,Belgium,,,,Belgium,Factcheck.Vlaanderen,Several posts on social media and online articles claim that COVID-19 is caused by a bacterium and can be treated with aspirin and blood thinners. ,facebook posts and alternative media,http://web.archive.org/web/20200531151033/https:/www.xandernieuws.net/algemeen/artsen-in-italie-duitsland-en-india-zeggen-dat-meeste-covid-19-doden-niet-door-virus-maar-door-longbacterie-zijn-overleden/,https://factcheck.vlaanderen/factcheck/covid-19-niet-veroorzaakt-door-bacterie,Dutch,FALSE,"COVID-19 is a virus, not a bacterium.",cures,['Belgium'],archive.org,https:/www.xandernieuws.net/algemeen/artsen-in-italie-duitsland-en-india-zeggen-dat-meeste-covid-19-doden-niet-door-virus-maar-door-longbacterie-zijn-overleden/,N/A,5/25/20,"['posts', 'social', 'media', 'online', 'articles', 'claim', 'covid', 'caused', 'bacterium', 'treated', 'aspirin', 'blood', 'thinners']"
6694,5/26/20,Colombia,,,,Colombia,Colombiacheck,"Mixing aspirin, paracetamol, honey and lemon cures COVID-19.",Whatsapp,Unavaliable,https://colombiacheck.com/chequeos/mezclar-aspirina-paracetamol-miel-y-limon-no-es-la-cura-contra-el-covid-19,Spanish,FALSE,"A WhatsApp chain claims that the cure for the new coronavirus, discovered in Italy, is a mixture of two drugs, hot water and lemon. There is no scientific evidence that this is true. Do not self-medicate.",cures,['Colombia'],N/A,Unavaliable,N/A,5/26/20,"['mixing', 'aspirin', 'paracetamol', 'honey', 'lemon', 'cures', 'covid']"
6701,6/2/20,Colombia,,,,Colombia,La Silla Vacía,"A beverage with aspirin, lemon and hot water cures the coronavirus.",Facebook,https://www.facebook.com/miguel.osorio2/videos/10158301261329634/,https://lasillavacia.com/detector-mezcla-aspirina-y-limon-no-cura-nuevo-coronavirus-76968,Spanish,FALSE,There is no scientific proof that aspirin and home remedies cure the virus. Self medication can be dangerous. ,,['Colombia'],facebook.com,https://www.facebook.com/miguel.osorio2/videos/10158301261329634/,facebook.com,6/2/20,"['beverage', 'aspirin', 'lemon', 'hot', 'water', 'cures', 'coronavirus']"
7073,6/8/20,Colombia,,,,Colombia,Colombiacheck,"Ginger, honey, onion and aspirin recipe cure COVID-19.",Twitter,http://archive.is/uWai8,https://colombiacheck.com/chequeos/de-nuevo-receta-de-jengibre-miel-cebolla-y-aspirina-no-cura-covid-19,Spanish,FALSE,So far there is no proven cure for coronavirus.,cures,['Colombia'],archive.is,https://twitter.com/UbeimarDelgadoB/status/1270073568655704064,twitter.com,6/8/20,"['ginger', 'honey', 'onion', 'aspirin', 'recipe', 'cure', 'covid']"
7468,6/18/20,Mexico,,,,Mexico,Animal Político,"Video of a man dressed in white who recommends taking ivermectin, aspirin, and ibuprofen to treat COVID-19. That's the formula they used in Australia.",Facebook ,https://www.facebook.com/MusicasyReflexiones/videos/pcb.1169395420073681/255423859075851/?type=3&theater,https://www.animalpolitico.com/elsabueso/australia-no-aprobo-ivermectina-medicamento-covid-19/,Spanish,FALSE,"The Australian government did not approve ivermectin or any drugs to treat COVID-19. Although studies continue to be carried out to determine if any drug such as ivermectin is effective in preventing or curing COVID-19, there are still none that have proven its efficacy.",cures,['Mexico'],facebook.com,https://www.facebook.com/MusicasyReflexiones/videos/pcb.1169395420073681/255423859075851/?type=3&theater,facebook.com,6/18/20,"['video', 'man', 'dressed', 'white', 'recommends', 'taking', 'ivermectin', 'aspirin', 'ibuprofen', 'treat', 'covid', 'formula', 'australia']"
7309,6/25/20,Italy,,,,Italy,Digiteye India,Italian doctors defied WHO rule not to conduct autopsy and found that the Covid-19 caused by bacteria and aspirin is a cure. ,WhatsApp,Unavaliable,https://digiteye.in/did-italian-autopsies-reveal-covid-19-a-bacterial-infection-fact-check/,English,FALSE,The Italian Health Ministry never advised so and the advice on its website is against such treatments.,cures,['Italy'],N/A,Unavaliable,N/A,6/25/20,"['italian', 'doctors', 'defied', 'rule', 'conduct', 'autopsy', 'covid', 'caused', 'bacteria', 'aspirin', 'cure']"
