,date,country_1,country_2,country_3,country_4,countries,organization,claim,source,source_url,fact_check_url,fact_check_lang,final_rating,explanation,category,countries_list,source_domain,resolved_url,resolved_domain,datetime,claim_p
1862,3/19/2020,India,,,,India,Factly,Gargling warm water with either salt or vinegar can eliminate coronavirus.,Many social media platforms,https://www.facebook.com/photo.php?fbid=1070126413363913&set=a.139563526420211&type=3&__xts__[0]=68.ARBeuGFe9bxNIQB-cFxVDOqqjoLJNitGWPrL_ZWz2nFzUMkq3BoVolbKGWZhAf1J7IhICoA_SHzRTHoSP_h6eCglUAgL7omv27LFx_etoAQ7crjDVIemuA9a8ph_VXxcc9Rsc5F20afKaESAgIbXMoS1umDLu1XdvJiBlaFV_4y3-HowCC4H2f3ML2knVztxiyql0UtCqcgcrIu1sXDyFCdImsuEx0pcHhJB2vpDg7EAn_TJ_hQP8G1IfJJfhWlyNNE_,https://factly.in/gargling-warm-water-with-salt-or-vinegar-will-not-eliminate-coronavirus/,English,false,The World Health Organisation (WHO) or Indian government has not mentioned anywhere that the gargling of warm water with salt or vinegar can eliminate coronavirus. Indian government’s Press Information Bureau (PIB) has also said that the message that was circulating on social media is fake.,cures,['India'],facebook.com,https://www.facebook.com/photo.php?fbid=1070126413363913&set=a.139563526420211&type=3&__xts__[0]=68.ARBeuGFe9bxNIQB-cFxVDOqqjoLJNitGWPrL_ZWz2nFzUMkq3BoVolbKGWZhAf1J7IhICoA_SHzRTHoSP_h6eCglUAgL7omv27LFx_etoAQ7crjDVIemuA9a8ph_VXxcc9Rsc5F20afKaESAgIbXMoS1umDLu1XdvJiBlaFV_4y3-HowCC4H2f3ML2knVztxiyql0UtCqcgcrIu1sXDyFCdImsuEx0pcHhJB2vpDg7EAn_TJ_hQP8G1IfJJfhWlyNNE_,facebook.com,2020-03-19,"['gargling', 'warm', 'water', 'salt', 'vinegar', 'eliminate', 'coronavirus']"
1898,3/19/2020,Kenya,East Africa,,,"Kenya, East Africa",PesaCheck,Gargling salt water can protect against against COVID-19 by washing down the virus into the gut.,Facebook,https://archive.vn/giwr8,https://pesacheck.org/false-gargling-warm-water-with-salt-is-not-a-protective-measure-against-covid-19-cb6ed1e23654?source=rss----ab41f21aa9a9---4,English,false,"Gargling salt water is not a recommended protective measure against COVID-19, and has been debunked by the World Health Organization.",cures,"['Kenya', 'East Africa']",archive.vn,https://www.facebook.com/photo.php?fbid=2694305097522601&set=a.1429451710674619&type=3&theater,facebook.com,2020-03-19,"['gargling', 'salt', 'water', 'protect', 'covid', 'washing', 'virus', 'gut']"
1970,3/20/2020,Paraguay,Colombia,Mexico,,"Paraguay, Colombia, Mexico",El Surtidor,Gargling with warm water and salt or vinegar can kill coronavirus.,WhatsApp,https://elsurti.com/wp-content/uploads/2020/03/print-gargara-2.png,https://elsurti.com/coronavirus-falso-gargaras/,Spanish,false,An image shared on WhatsApp claims that gargling with warm water and salt or vinegar can kill COVID-19. There is no evidence that asserts the claims. The WHO says there is no medicine or household remedy to treat coronavirus.,cures,"['Paraguay', 'Colombia', 'Mexico']",elsurti.com,https://elsurti.com/wp-content/uploads/2020/03/print-gargara-2.png,elsurti.com,2020-03-20,"['gargling', 'warm', 'water', 'salt', 'vinegar', 'kill', 'coronavirus']"
2058,3/20/2020,India,,,,India,Vishvas News,Gargling with warm salt water can cure from the coronavirus.,Facebook,https://archive.md/wjmiZ,https://www.vishvasnews.com/english/health/fact-check-post-claiming-gargling-with-warm-salt-water-can-save-from-coronavirus-is-fake/,English,false,Post claiming gargling with warm salt water can save from coronavirus is fake as per health organizations and experts.,cures,['India'],archive.md,https://www.facebook.com/gurujihealthtips/posts/1525079387656323,facebook.com,2020-03-20,"['gargling', 'warm', 'salt', 'water', 'cure', 'coronavirus']"
5441,3/23/2020,Australia,,,,Australia,AFP,"Gargling warm salt water or vinegar prevents coronavirus infection, health experts say.",Facebook,https://perma.cc/E8C4-2UY7%C2%A0,https://factcheck.afp.com/gargling-warm-salt-water-or-vinegar-does-not-prevent-coronavirus-infection-health-experts-say,English,false,The claim is false; international health authorities and experts do not list gargling as an effective remedy or prevention method for COVID-19,,['Australia'],perma.cc,https://www.facebook.com/OMG.lifestyle.now/photos/a.105659204199091/190194065745604/?type=3&theater,facebook.com,2020-03-23,"['gargling', 'warm', 'salt', 'water', 'vinegar', 'prevents', 'coronavirus', 'infection', 'health', 'experts']"
2408,3/24/2020,United States,,,,United States,Science Feedback,Gargling with warm water and salt or vinegar eliminates the coronavirus.,Facebook,http://archive.vn/J9LTV,https://healthfeedback.org/claimreview/gargling-salt-water-or-vinegar-may-soothe-a-sore-throat-but-it-will-not-eliminate-covid-19/,English,false,"There is no evidence to suggest that gargling salt water or vinegar, or partaking in many other home remedies, fights coronavirus infection. Upon entering the body, the virus attaches to and enters cells in the airway where it takes over the cells’ machinery, producing more viral particles that spread to other cells. Because the virus hides out in the body’s own cells, it can not be targeted without also killing healthy, uninfected cells. Therefore, fighting viral infections relies on the body’s immune response.",cures,['United States'],archive.vn,https://www.facebook.com/photo.php?fbid=2839944632737501&set=a.393449970720325&type=3&theater,facebook.com,2020-03-24,"['gargling', 'warm', 'water', 'salt', 'vinegar', 'eliminates', 'coronavirus']"
2431,3/24/2020,India,,,,India,BOOM FactCheck,"Gargling with hot water cures coronavirus, says a doctor from Mumbai's COVID-19 hospital.",Twitter,https://twitter.com/leorasinha/status/1242167804553342976,https://www.boomlive.in/tiktok-video-on-coronavirus-goes-viral-as-doctor,English,false,"Gargling with water does not cure or prevent coronavirus, and this is not the doctor from the Mumbai hospital but a Tik Tok video with a pre-recorded video clip.",cures,['India'],twitter.com,https://twitter.com/leorasinha/status/1242167804553342976,twitter.com,2020-03-24,"['gargling', 'hot', 'water', 'cures', 'coronavirus', 'says', 'doctor', 'mumbai', 'covid', 'hospital']"
2463,3/24/2020,India,,,,India,The Quint,Gargling with hot water can prevent coronavirus infection.,"Facebook, Twitter",Unavaliable,https://www.thequint.com/news/webqoof/hot-water-gargles-cure-covid-19-claim-not-medically-corroborated,English,misleading,"Experts and doctors say that there is no evidence to support this claim. Dr Suranjit Chatterjee, senior consultant with Indraprastha Apollo Hospitals, said drinking hot water can be beneficial for a sore throat and generally helps with fighting certain symptoms but is not a medical treatment.",cures,['India'],N/A,Unavaliable,N/A,2020-03-24,"['gargling', 'hot', 'water', 'prevent', 'coronavirus', 'infection']"
3051,3/31/2020,Nigeria,,,,Nigeria,AFP,"Facebook posts shared thousands of times recommend various practices to prevent COVID-19, including gargling salt water, drinking tea and avoiding ice cream.",Facebook,https://perma.cc/ED66-V8Z9,https://factcheck.afp.com/health-authorities-warn-false-covid-19-prevention-tips-online,English,false,Health experts told AFP there is no evidence to support these claims and say washing your hands regularly is the best way to stay healthy.,authorities,['Nigeria'],perma.cc,https://www.facebook.com/buchi.godwin.39/posts/2327475824022831,facebook.com,2020-03-31,"['facebook', 'posts', 'shared', 'thousands', 'times', 'recommend', 'practices', 'prevent', 'covid', 'including', 'gargling', 'salt', 'water', 'drinking', 'tea', 'avoiding', 'ice', 'cream']"
3125,3/31/2020,Lithuania,,,,Lithuania ,Delfi Melo Detektorius (Lie Detector),"Photo with text saying that before entering lungs coronavirus stays in your throat. If you start drinking and gargling with a lot of hot and sour water, the virus will dissapear. ",Facebook post,Unavaliable,https://www.delfi.lt/news/melo-detektorius/melas/pasidalijo-budais-kaip-kovoti-su-koronavirusu-taciau-pries-uzkrata-jie-bejegiai.d?id=83923671,Lithuanian,false,Virus isn't staying in your throat for 4 days and it is impossible to remove it with water once it starts spreading in your body.,cures,['Lithuania'],N/A,Unavaliable,N/A,2020-03-31,"['photo', 'text', 'saying', 'entering', 'lungs', 'coronavirus', 'stays', 'throat', 'start', 'drinking', 'gargling', 'lot', 'hot', 'sour', 'water', 'virus', 'dissapear']"
3776,4/8/2020,Argentina,Spain,Colombia,,"Argentina, Spain, Colombia",Chequeado,Gargling with baking soda and hot water kills the coronavirus.,Whatsapp,Unavaliable,https://chequeado.com/verificacionfb/no-hay-evidencias-de-que-hacer-gargaras-con-bicarbonato-de-sodio-y-agua-caliente-mate-al-coronavirus/,Spanish,false,The World Health Organization (WHO) doesn't recommend any specific medication to treat COVID-19 disease.,cures,"['Argentina', 'Spain', 'Colombia']",N/A,Unavaliable,N/A,2020-04-08,"['gargling', 'baking', 'soda', 'hot', 'water', 'kills', 'coronavirus']"
4144,4/14/2020,Myanmar,,,,Myanmar,FactCrescendo,"Gargling with salt water, eating garlic and inhaling steam is an effective combination to cure COVID-19",Facebook,https://archive.vn/03X2s,https://myanmar.factcrescendo.com/fact-check-gargling-with-salt-water-eating-garlic-and-inhaling-steam-is-effective-solution-to-cure-covid-19/,Burmese,false,"WHO has iterated that while some traditional medicines, western medicines, and home remedies may provide comfort and alleviate symptoms of COVID-19, there is no evidence of a single medicine to treat or prevent COVID-19 currently.",cures,['Myanmar'],archive.vn,https://www.facebook.com/groups/dailynewsmyanmar/permalink/3419456701415711/?_rdc=1&_rdr,facebook.com,2020-04-14,"['gargling', 'salt', 'water', 'eating', 'garlic', 'inhaling', 'steam', 'effective', 'combination', 'cure', 'covid']"
5187,5/6/2020,Mexico,,,,Mexico,Spondeo Media,Gargling with salt or vinegar water cures the coronavirus.,WhatsApp,Unavaliable,https://spondeomedia.com/falso-gargaras-con-agua-caliente-y-sal-o-vinagre-no-cura-el-coronavirus/,Spanish,false,The World Health Organization denied that gargling with water and salt or vinegar cures the coronavirus.,cures,['Mexico'],N/A,Unavaliable,N/A,2020-05-06,"['gargling', 'salt', 'vinegar', 'water', 'cures', 'coronavirus']"
6265,5/23/2020,India,,,,India,FactCrescendo,Video shows Dean of Kasturba Hospital telling gargling with salt water kills coronavirus.,Facebook/WhatsApp/Twitter,https://archive.org/details/claim-message-from-dean-kasturba,https://marathi.factcrescendo.com/fake-video-goes-viral-in-the-name-of-dean-of-kasturba-hospital-telling-corona-prevention-tips/,Marathi,false,"This is a false video going viral, that doesn't show the dean of Kasturba Hospital. ",cures,['India'],archive.org,https://archive.org/details/claim-message-from-dean-kasturba,archive.org,2020-05-23,"['video', 'shows', 'dean', 'kasturba', 'hospital', 'telling', 'gargling', 'salt', 'water', 'kills', 'coronavirus']"
7067,6/16/2020,Colombia,,,,Colombia,La Silla Vacía,Gargling with warm water and salt cure the coronavirus.,Facebook,https://www.facebook.com/orseurrego/posts/10222313986183870,https://lasillavacia.com/detector-las-gargaras-agua-tibia-y-sal-no-curan-coronavirus-77175,Spanish,false,Gargling with warm water and salt does not eliminate the COVID-19.,,['Colombia'],facebook.com,https://www.facebook.com/orseurrego/posts/10222313986183870,facebook.com,2020-06-16,"['gargling', 'warm', 'water', 'salt', 'cure', 'coronavirus']"
